"","id","Datum","Warengruppe","Umsatz","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode","KielerWoche","Datum.Feiertag","Ferien"
"8046",1510155,2015-10-15,5,310.684718902134,7,10.375,16,61,NA,NA,NA
"8047",1510165,2015-10-16,5,363.015662857092,7,10,14,61,NA,NA,NA
"8048",1510175,2015-10-17,5,345.918371834577,7,10.75,9,61,NA,NA,NA
"8049",1510185,2015-10-18,5,243.176440210657,8,11.125,10,61,NA,NA,NA
"8050",1510195,2015-10-19,5,227.854038067664,6,9.25,7,0,NA,NA,"Herbstferien"
"8051",1510205,2015-10-20,5,262.531392320433,7,10.25,8,20,NA,NA,"Herbstferien"
"8052",1510215,2015-10-21,5,301.570247693155,7,11.25,7,NA,NA,NA,"Herbstferien"
"8053",1510225,2015-10-22,5,235.619116982939,7,12.25,10,61,NA,NA,"Herbstferien"
"8054",1510235,2015-10-23,5,314.630004917689,1,13.375,15,NA,NA,NA,"Herbstferien"
"8055",1510245,2015-10-24,5,445.925332158702,8,12.375,6,NA,NA,NA,"Herbstferien"
"8056",1510255,2015-10-25,5,284.147344008604,2,12.25,15,NA,NA,NA,"Herbstferien"
"8057",1510265,2015-10-26,5,266.180304496627,0,11.375,6,0,NA,NA,"Herbstferien"
"8058",1510275,2015-10-27,5,268.245180136677,0,10.75,10,NA,NA,NA,"Herbstferien"
"8059",1510285,2015-10-28,5,268.433974874423,1,11.25,10,5,NA,NA,"Herbstferien"
"8060",1510295,2015-10-29,5,253.472553756336,2,10.5,4,10,NA,NA,"Herbstferien"
"8061",1510305,2015-10-30,5,266.470696782266,7,11.375,5,10,NA,NA,"Herbstferien"
"8062",1510315,2015-10-31,5,292.77512121671,1,11.75,9,10,NA,NA,"Herbstferien"
"8063",1511015,2015-11-01,5,307.401617264172,4,10.75,6,10,NA,NA,NA
"8064",1511025,2015-11-02,5,222.318691219705,8,9.75,5,10,NA,NA,NA
"8065",1511035,2015-11-03,5,241.436093425533,7,5.125,4,45,NA,NA,NA
"8066",1511045,2015-11-04,5,233.555949277467,1,8,4,10,NA,NA,NA
"8067",1511055,2015-11-05,5,257.036598432519,6,13.375,5,61,NA,NA,NA
"8068",1511065,2015-11-06,5,186.691059920256,8,13.75,6,61,NA,NA,NA
"8069",1511075,2015-11-07,5,220.614308718135,7,14.625,9,61,NA,NA,NA
"8070",1511085,2015-11-08,5,328.254378564049,1,13,12,NA,NA,NA,NA
"8071",1511095,2015-11-09,5,186.869352829964,5,12,15,21,NA,NA,NA
"8072",1511105,2015-11-10,5,195.40472243736,7,15,18,61,NA,NA,NA
"8073",1511115,2015-11-11,5,210.177815712871,8,13.625,12,61,NA,NA,NA
"8074",1511125,2015-11-12,5,216.239785866434,2,13.125,17,0,NA,NA,NA
"8075",1511135,2015-11-13,5,214.873616145225,4,11.75,19,21,NA,NA,NA
"8076",1511145,2015-11-14,5,264.794087448725,4,8.125,14,21,NA,NA,NA
"8077",1511155,2015-11-15,5,277.579455017807,7,8.5,4,61,NA,NA,NA
"8078",1511165,2015-11-16,5,244.049386177247,7,12.25,12,53,NA,NA,NA
"8079",1511175,2015-11-17,5,190.311675968216,7,10.75,8,21,NA,NA,NA
"8080",1511185,2015-11-18,5,206.406225416349,6,10.75,19,21,NA,NA,NA
"8081",1511195,2015-11-19,5,205.439239648739,7,10.125,20,61,NA,NA,NA
"8082",1511205,2015-11-20,5,187.279498360946,7,7.75,9,61,NA,NA,NA
"8083",1511215,2015-11-21,5,218.274754433496,7,4.5,15,63,NA,NA,NA
"8084",1511225,2015-11-22,5,254.862870836877,7,2.25,18,73,NA,NA,NA
"8085",1511235,2015-11-23,5,219.555033626385,4,3.125,8,NA,NA,NA,NA
"8086",1511245,2015-11-24,5,200.026560873134,7,3.125,14,61,NA,NA,NA
"8087",1511255,2015-11-25,5,236.814019634978,7,5.125,7,61,NA,NA,NA
"8088",1511265,2015-11-26,5,255.671601416751,0,5.5,7,NA,NA,NA,NA
"8089",1511275,2015-11-27,5,226.833767245866,7,5.25,11,NA,NA,NA,NA
"8090",1511285,2015-11-28,5,254.02069957234,2,6.125,11,61,NA,NA,NA
"8091",1511295,2015-11-29,5,286.559824438396,7,8.25,15,63,NA,NA,NA
"8092",1511305,2015-11-30,5,192.341955374091,5,5.75,18,61,NA,NA,NA
"8093",1512015,2015-12-01,5,212.385513481541,6,6.75,10,21,NA,NA,NA
"8094",1512025,2015-12-02,5,185.868155803157,7,10.5,9,21,NA,NA,NA
"8095",1512035,2015-12-03,5,228.062312572255,8,9.125,8,61,NA,NA,NA
"8096",1512045,2015-12-04,5,180.023354377573,6,9.25,17,61,NA,NA,NA
"8097",1512055,2015-12-05,5,201.436495160443,6,9,14,61,NA,NA,NA
"8098",1512065,2015-12-06,5,219.769722727984,7,10.875,19,20,NA,NA,NA
"8099",1512075,2015-12-07,5,152.509706884695,6,8.25,3,NA,NA,NA,NA
"8100",1512085,2015-12-08,5,210.749545813154,0,10.75,8,0,NA,NA,NA
"8101",1512095,2015-12-09,5,182.812773894441,3,8.75,12,21,NA,NA,NA
"8102",1512105,2015-12-10,5,217.210719698568,7,6.625,13,21,NA,NA,NA
"8103",1512115,2015-12-11,5,181.818946478462,5,6.125,11,63,NA,NA,NA
"8104",1512125,2015-12-12,5,263.371183180296,3,6.875,10,61,NA,NA,NA
"8105",1512135,2015-12-13,5,285.609296918744,1,5.25,9,NA,NA,NA,NA
"8106",1512145,2015-12-14,5,135.882833179972,7,3.625,6,21,NA,NA,NA
"8107",1512155,2015-12-15,5,200.794463905725,7,5.5,8,61,NA,NA,NA
"8108",1512165,2015-12-16,5,180.325823313121,8,6.25,7,10,NA,NA,NA
"8109",1512175,2015-12-17,5,189.603239938994,7,11.875,9,53,NA,NA,NA
"8110",1512185,2015-12-18,5,205.070251752861,8,10.375,15,61,NA,NA,NA
"8111",1512195,2015-12-19,5,209.443359888322,6,11.375,10,0,NA,NA,NA
"8112",1512205,2015-12-20,5,190.838143871757,5,12.5,9,NA,NA,NA,NA
"8113",1512215,2015-12-21,5,178.007867853303,7,10.25,14,21,NA,NA,NA
"8114",1512225,2015-12-22,5,206.162264813779,7,11.25,17,61,NA,NA,NA
"8115",1512235,2015-12-23,5,219.404693482765,6,10.375,20,61,NA,NA,NA
"8116",1512245,2015-12-24,5,275.561444944486,3,8.375,11,61,NA,NA,NA
"8117",1512275,2015-12-27,5,205.296097248761,7,10.875,15,61,NA,NA,NA
"8118",1512285,2015-12-28,5,249.831488819928,8,4.75,11,NA,NA,NA,NA
"8119",1512295,2015-12-29,5,220.256783905333,7,5.125,11,NA,NA,NA,NA
"8120",1512305,2015-12-30,5,364.25666963632,8,5.25,9,0,NA,NA,NA
"8121",1512315,2015-12-31,5,1869.93772343872,7,2,10,61,NA,NA,NA
"8122",1601025,2016-01-02,5,290.214474621251,8,0,16,10,NA,NA,NA
"8123",1601035,2016-01-03,5,189.560768660027,7,-5.5,13,0,NA,NA,NA
"8124",1601045,2016-01-04,5,190.248203249784,5,-6,15,10,NA,NA,NA
"8125",1601055,2016-01-05,5,241.35352574791,1,-3.625,14,5,NA,NA,NA
"8126",1601065,2016-01-06,5,186.783766682371,0,-3,12,5,NA,NA,NA
"8127",1601075,2016-01-07,5,211.959267729194,7,-4,13,22,NA,NA,NA
"8128",1601085,2016-01-08,5,193.938119400977,7,1.75,20,61,NA,NA,NA
"8129",1601095,2016-01-09,5,276.715250071637,4,2.875,6,21,NA,NA,NA
"8130",1601105,2016-01-10,5,121.493282473682,7,2.125,8,63,NA,NA,NA
"8131",1601115,2016-01-11,5,189.559749547889,7,2.5,6,45,NA,NA,NA
"8132",1601125,2016-01-12,5,222.618083950592,7,4,8,63,NA,NA,NA
"8133",1601135,2016-01-13,5,216.772244614294,8,1.875,14,61,NA,NA,NA
"8134",1601145,2016-01-14,5,219.3059709318,6,1.75,6,10,NA,NA,NA
"8135",1601155,2016-01-15,5,193.214277037618,7,2.125,12,10,NA,NA,NA
"8136",1601165,2016-01-16,5,274.890740672995,7,0.5,5,10,NA,NA,NA
"8137",1601175,2016-01-17,5,299.770085809813,3,-1.375,9,NA,NA,NA,NA
"8138",1601185,2016-01-18,5,176.375194730937,6,-1.75,6,10,NA,NA,NA
"8139",1601195,2016-01-19,5,193.826948933223,7,-2.5,10,73,NA,NA,NA
"8140",1601205,2016-01-20,5,200.826111442389,7,-1.625,8,28,NA,NA,NA
"8141",1601215,2016-01-21,5,250.15344491956,4,-4.875,5,20,NA,NA,NA
"8142",1601225,2016-01-22,5,248.098227157249,1,-3,7,10,NA,NA,NA
"8143",1601235,2016-01-23,5,229.906772887653,6,3.125,6,49,NA,NA,NA
"8144",1601245,2016-01-24,5,265.946910450504,7,5.125,7,10,NA,NA,NA
"8145",1601255,2016-01-25,5,205.155030201946,8,9,9,45,NA,NA,NA
"8146",1601265,2016-01-26,5,232.766301830989,7,7.875,9,NA,NA,NA,NA
"8147",1601275,2016-01-27,5,219.991170296682,7,10.375,15,61,NA,NA,NA
"8148",1601285,2016-01-28,5,244.408812315202,5,6.75,16,21,NA,NA,NA
"8149",1601295,2016-01-29,5,195.574412527158,7,8.125,17,61,NA,NA,NA
"8150",1601305,2016-01-30,5,239.078662887727,7,6.625,17,65,NA,NA,NA
"8151",1601315,2016-01-31,5,266.119925137902,6,4.125,13,61,NA,NA,NA
"8152",1602015,2016-02-01,5,241.753423222328,7,7.875,21,61,NA,NA,NA
"8153",1602025,2016-02-02,5,248.516273860935,6,7.5,20,61,NA,NA,NA
"8154",1602035,2016-02-03,5,325.507863771923,6,4.75,15,61,NA,NA,NA
"8155",1602045,2016-02-04,5,328.07660342003,5,4.25,12,22,NA,NA,NA
"8156",1602055,2016-02-05,5,264.123167995632,7,4.5,10,61,NA,NA,NA
"8157",1602065,2016-02-06,5,288.583322605663,7,9.375,11,21,NA,NA,NA
"8158",1602075,2016-02-07,5,352.95522789217,6,9.75,12,21,NA,NA,NA
"8159",1602085,2016-02-08,5,255.243360918052,7,8.5,16,63,NA,NA,NA
"8160",1602095,2016-02-09,5,297.961151843249,5,6.75,15,61,NA,NA,NA
"8161",1602105,2016-02-10,5,264.725463895975,7,3.75,9,61,NA,NA,NA
"8162",1602115,2016-02-11,5,238.742990743532,7,5.25,7,61,NA,NA,NA
"8163",1602125,2016-02-12,5,248.745906434891,7,3.5,6,61,NA,NA,NA
"8164",1602135,2016-02-13,5,316.769995118842,6,2,8,20,NA,NA,NA
"8165",1602145,2016-02-14,5,336.658840303804,8,2.875,20,61,NA,NA,NA
"8166",1602155,2016-02-15,5,249.707515047971,8,0.75,14,NA,NA,NA,NA
"8167",1602165,2016-02-16,5,306.515144107154,0,2.125,5,NA,NA,NA,NA
"8168",1602175,2016-02-17,5,320.150911639512,1,1.75,10,0,NA,NA,NA
"8169",1602185,2016-02-18,5,290.788498756095,5,1.875,6,10,NA,NA,NA
"8170",1602195,2016-02-19,5,294.632772928121,7,3.25,6,61,NA,NA,NA
"8171",1602205,2016-02-20,5,337.413464406758,7,6,12,61,NA,NA,NA
"8172",1602215,2016-02-21,5,429.951884660272,7,6.875,12,61,NA,NA,NA
"8173",1602225,2016-02-22,5,163.428117167892,6,5.875,15,61,NA,NA,NA
"8174",1602235,2016-02-23,5,161.605017964107,4,6.125,17,61,NA,NA,NA
"8175",1602245,2016-02-24,5,210.768634223775,3,4,15,61,NA,NA,NA
"8176",1602255,2016-02-25,5,195.261407386158,6,3.5,10,53,NA,NA,NA
"8177",1602265,2016-02-26,5,187.611048238849,6,3.625,8,NA,NA,NA,NA
"8178",1602275,2016-02-27,5,256.025961748608,4,1.5,5,45,NA,NA,NA
"8179",1602285,2016-02-28,5,265.881917043649,1,3.5,6,0,NA,NA,NA
"8180",1602295,2016-02-29,5,191.665015079148,7,2.125,10,0,NA,NA,NA
"8181",1603015,2016-03-01,5,180.928311589106,5,2.25,8,NA,NA,NA,NA
"8182",1603025,2016-03-02,5,164.355534894709,7,5,16,63,NA,NA,NA
"8183",1603035,2016-03-03,5,154.985702571168,7,4.75,5,21,NA,NA,NA
"8184",1603045,2016-03-04,5,189.909787668708,2,3.875,9,10,NA,NA,NA
"8185",1603055,2016-03-05,5,183.665499323068,8,3.25,5,61,NA,NA,NA
"8186",1603065,2016-03-06,5,237.73551437776,7,4.5,11,10,NA,NA,NA
"8187",1603075,2016-03-07,5,223.487676344186,6,4.75,10,20,NA,NA,NA
"8188",1603085,2016-03-08,5,254.230927805738,6,5,10,61,NA,NA,NA
"8189",1603095,2016-03-09,5,259.677695472758,0,6.75,9,5,NA,NA,NA
"8190",1603105,2016-03-10,5,229.760403843279,8,4.375,11,10,NA,NA,NA
"8191",1603115,2016-03-11,5,240.691258075457,8,3.5,11,NA,NA,NA,NA
"8192",1603125,2016-03-12,5,257.066009798004,8,2.75,7,0,NA,NA,NA
"8193",1603135,2016-03-13,5,358.149041587833,8,0.875,8,10,NA,NA,NA
"8194",1603145,2016-03-14,5,216.472813308732,8,5,8,10,NA,NA,NA
"8195",1603155,2016-03-15,5,277.612340356285,5,5.75,12,61,NA,NA,NA
"8196",1603165,2016-03-16,5,239.608116730981,1,6.375,11,0,NA,NA,NA
"8197",1603175,2016-03-17,5,259.197413669464,0,9.25,12,0,NA,NA,NA
"8198",1603185,2016-03-18,5,310.248622540004,8,5.375,9,21,NA,NA,NA
"8199",1603195,2016-03-19,5,319.459082188137,7,6,15,45,NA,NA,NA
"8200",1603205,2016-03-20,5,351.534522494821,6,8.625,15,61,NA,NA,NA
"8201",1603215,2016-03-21,5,279.296769510573,7,7.5,19,61,NA,NA,NA
"8202",1603225,2016-03-22,5,269.214268402338,7,8.125,13,61,NA,NA,NA
"8203",1603235,2016-03-23,5,278.851630298633,1,9.125,13,NA,NA,NA,NA
"8204",1603265,2016-03-26,5,481.654957864093,1,9.75,9,0,NA,NA,"Osterferien"
"8205",1603275,2016-03-27,5,321.238551565509,7,8.625,12,61,NA,NA,"Osterferien"
"8206",1603285,2016-03-28,5,295.412643657617,6,11.625,18,61,NA,NA,"Osterferien"
"8207",1603295,2016-03-29,5,230.574162176282,6,10,13,21,NA,NA,"Osterferien"
"8208",1603305,2016-03-30,5,241.966349438166,5,8.5,15,61,NA,NA,"Osterferien"
"8209",1603315,2016-03-31,5,239.635864704663,4,9,13,21,NA,NA,"Osterferien"
"8210",1604015,2016-04-01,5,288.46151804369,0,9.125,7,NA,NA,NA,"Osterferien"
"8211",1604025,2016-04-02,5,247.661267823671,3,12.75,8,NA,NA,NA,"Osterferien"
"8212",1604035,2016-04-03,5,234.641380413364,7,15.5,5,21,NA,NA,"Osterferien"
"8213",1604045,2016-04-04,5,201.497255314954,6,17.375,6,21,NA,NA,"Osterferien"
"8214",1604055,2016-04-05,5,218.413027097897,7,10,7,61,NA,NA,"Osterferien"
"8215",1604065,2016-04-06,5,223.914811749007,6,11.125,12,61,NA,NA,"Osterferien"
"8216",1604075,2016-04-07,5,252.585105953365,6,8.625,13,21,NA,NA,"Osterferien"
"8217",1604085,2016-04-08,5,194.066874820885,6,9,9,63,NA,NA,"Osterferien"
"8218",1604095,2016-04-09,5,234.167630912455,4,10.125,11,0,NA,NA,"Osterferien"
"8219",1604105,2016-04-10,5,244.033068510366,7,10.875,13,NA,NA,NA,NA
"8220",1604115,2016-04-11,5,200.384279419303,1,10,15,5,NA,NA,NA
"8221",1604125,2016-04-12,5,192.217013566236,6,8,9,61,NA,NA,NA
"8222",1604135,2016-04-13,5,205.053912073887,5,9.75,11,10,NA,NA,NA
"8223",1604145,2016-04-14,5,203.526804979814,6,10,8,0,NA,NA,NA
"8224",1604155,2016-04-15,5,215.677749048544,7,10.625,8,61,NA,NA,NA
"8225",1604165,2016-04-16,5,266.268834875461,6,12.75,15,53,NA,NA,NA
"8226",1604175,2016-04-17,5,252.402052934785,4,9.875,19,21,NA,NA,NA
"8227",1604185,2016-04-18,5,180.402133751967,7,9.625,16,21,NA,NA,NA
"8228",1604195,2016-04-19,5,222.545920445252,5,9.5,23,21,NA,NA,NA
"8229",1604205,2016-04-20,5,218.70012017309,2,10.5,17,NA,NA,NA,NA
"8230",1604215,2016-04-21,5,235.198858641542,2,11.625,16,NA,NA,NA,NA
"8231",1604225,2016-04-22,5,226.361072270193,5,10.5,12,NA,NA,NA,NA
"8232",1604235,2016-04-23,5,342.883589669836,3,8.875,17,21,NA,NA,NA
"8233",1604245,2016-04-24,5,287.878130133696,4,5.75,10,21,NA,NA,NA
"8234",1604255,2016-04-25,5,191.905007576654,8,4.625,10,61,NA,NA,NA
"8235",1604265,2016-04-26,5,231.386410915795,7,2.5,7,75,NA,NA,NA
"8236",1604275,2016-04-27,5,241.630584610239,7,4.875,8,61,NA,NA,NA
"8237",1604285,2016-04-28,5,233.867524957424,6,7.5,16,61,NA,NA,NA
"8238",1604295,2016-04-29,5,293.074476816919,6,9.75,13,61,NA,NA,NA
"8239",1604305,2016-04-30,5,334.465117619,8,8,7,61,NA,NA,NA
"8240",1605015,2016-05-01,5,378.369798483015,0,10.75,9,NA,NA,NA,NA
"8241",1605025,2016-05-02,5,227.08493593719,1,17.875,6,NA,NA,NA,NA
"8242",1605035,2016-05-03,5,247.627437648159,6,11.375,15,61,NA,NA,NA
"8243",1605045,2016-05-04,5,228.21188230052,1,12.375,10,NA,NA,NA,NA
"8244",1605055,2016-05-05,5,276.101540361524,0,15.125,13,NA,NA,NA,NA
"8245",1605065,2016-05-06,5,263.896205618387,0,19,14,NA,NA,NA,"Pfingsten"
"8246",1605075,2016-05-07,5,283.861298918752,0,22.125,12,NA,NA,NA,NA
"8247",1605085,2016-05-08,5,262.509023160781,0,21.375,17,NA,NA,NA,NA
"8248",1605095,2016-05-09,5,274.784906816565,0,19.875,12,NA,NA,NA,NA
"8249",1605105,2016-05-10,5,187.104061213047,0,20.875,14,NA,NA,NA,NA
"8250",1605115,2016-05-11,5,223.186865619855,0,20.625,15,NA,NA,NA,NA
"8251",1605125,2016-05-12,5,261.231854050774,0,15.625,17,0,NA,NA,NA
"8252",1605135,2016-05-13,5,210.489080210568,2,17.5,16,65,NA,NA,NA
"8253",1605145,2016-05-14,5,334.167716552479,7,10,14,21,NA,NA,NA
"8254",1605155,2016-05-15,5,299.755271068588,6,9.75,12,61,NA,NA,NA
"8255",1605165,2016-05-16,5,369.787407124008,5,11.25,16,NA,NA,NA,NA
"8256",1605175,2016-05-17,5,253.335093139795,7,10.75,15,21,NA,NA,NA
"8257",1605185,2016-05-18,5,300.098419383684,5,16.75,7,NA,NA,NA,NA
"8258",1605195,2016-05-19,5,240.095760787002,2,19.5,10,0,NA,NA,NA
"8259",1605205,2016-05-20,5,293.444856789248,8,14.75,11,61,NA,NA,NA
"8260",1605215,2016-05-21,5,255.045369394965,6,19.375,9,21,NA,NA,NA
"8261",1605225,2016-05-22,5,296.041738757378,1,25,9,NA,NA,NA,NA
"8262",1605235,2016-05-23,5,204.020005721102,7,15.5,8,21,NA,NA,NA
"8263",1605245,2016-05-24,5,316.090690822768,8,14.25,10,21,NA,NA,NA
"8264",1605255,2016-05-25,5,273.926983634397,7,16.5,6,20,NA,NA,NA
"8265",1605265,2016-05-26,5,306.994692520119,7,14.375,6,61,NA,NA,NA
"8266",1605275,2016-05-27,5,279.968902943668,4,15.875,9,61,NA,NA,NA
"8267",1605285,2016-05-28,5,294.457886340941,2,18.625,11,NA,NA,NA,NA
"8268",1605295,2016-05-29,5,277.89686472884,6,17,13,21,NA,NA,NA
"8269",1605305,2016-05-30,5,195.145975861705,4,20.25,17,0,NA,NA,NA
"8270",1605315,2016-05-31,5,240.708335993542,1,20.625,13,0,NA,NA,NA
"8271",1606015,2016-06-01,5,238.874878564477,4,21.75,16,0,NA,NA,NA
"8272",1606025,2016-06-02,5,199.261549459602,1,21.5,13,NA,NA,NA,NA
"8273",1606035,2016-06-03,5,238.069027357063,0,21.875,10,NA,NA,NA,NA
"8274",1606045,2016-06-04,5,271.288580060918,0,24.5,7,NA,NA,NA,NA
"8275",1606055,2016-06-05,5,256.832310845058,0,25.25,9,NA,NA,NA,NA
"8276",1606065,2016-06-06,5,216.759609655745,1,22.875,15,NA,NA,NA,NA
"8277",1606075,2016-06-07,5,217.129143633598,1,25.375,8,NA,NA,NA,NA
"8278",1606085,2016-06-08,5,262.71371647043,4,18.875,13,NA,NA,NA,NA
"8279",1606095,2016-06-09,5,249.999409610005,1,19.5,16,NA,NA,NA,NA
"8280",1606105,2016-06-10,5,285.017546235919,3,18.125,13,NA,NA,NA,NA
"8281",1606115,2016-06-11,5,293.050249013025,0,17.375,12,NA,NA,NA,NA
"8282",1606125,2016-06-12,5,314.20621685246,7,13.875,7,61,NA,NA,NA
"8283",1606135,2016-06-13,5,209.321894690829,7,15.25,11,63,NA,NA,NA
"8284",1606145,2016-06-14,5,213.187533623518,7,16.5,8,61,NA,NA,NA
"8285",1606155,2016-06-15,5,234.728412152859,6,18.25,8,95,NA,NA,NA
"8286",1606165,2016-06-16,5,253.821100241294,6,18.25,7,63,NA,NA,NA
"8287",1606175,2016-06-17,5,251.67982231829,6,18.125,10,21,NA,NA,NA
"8288",1606185,2016-06-18,5,297.196176882937,6,18,12,21,1,NA,NA
"8289",1606195,2016-06-19,5,258.683021783885,7,16,14,NA,1,NA,NA
"8290",1606205,2016-06-20,5,261.929083791593,4,20.875,10,61,1,NA,NA
"8291",1606215,2016-06-21,5,250.953444723129,4,19.875,9,NA,1,NA,NA
"8292",1606225,2016-06-22,5,245.204941108968,5,22.125,9,61,1,NA,NA
"8293",1606235,2016-06-23,5,231.264672708937,5,27.875,8,NA,1,NA,NA
"8294",1606245,2016-06-24,5,241.758175059788,5,24.125,9,NA,1,NA,NA
"8295",1606255,2016-06-25,5,402.98066537422,7,18.25,14,95,1,NA,NA
"8296",1606265,2016-06-26,5,265.456146687391,5,19.25,11,0,1,NA,NA
"8297",1606275,2016-06-27,5,298.562972536535,7,19.375,10,61,NA,NA,NA
"8298",1606285,2016-06-28,5,252.926576515592,4,18.375,11,21,NA,NA,NA
"8299",1606295,2016-06-29,5,243.967227468166,5,18.75,9,21,NA,NA,NA
"8300",1606305,2016-06-30,5,311.537619327288,7,18.25,9,61,NA,NA,NA
"8301",1607015,2016-07-01,5,232.632716648263,8,19.25,7,63,NA,NA,NA
"8302",1607025,2016-07-02,5,321.441200567339,7,15.625,12,61,NA,NA,NA
"8303",1607035,2016-07-03,5,318.000500433358,4,17.125,12,61,NA,NA,NA
"8304",1607045,2016-07-04,5,240.331730033711,6,17.25,10,61,NA,NA,NA
"8305",1607055,2016-07-05,5,259.847648449434,7,17.125,10,95,NA,NA,NA
"8306",1607065,2016-07-06,5,319.444668795495,5,16.5,22,21,NA,NA,NA
"8307",1607085,2016-07-08,5,267.526274034685,6,19.125,8,63,NA,NA,NA
"8308",1607095,2016-07-09,5,284.624833801229,5,19.125,12,NA,NA,NA,NA
"8309",1607105,2016-07-10,5,245.910421326878,6,24.125,8,NA,NA,NA,NA
"8310",1607115,2016-07-11,5,270.433745249298,6,20,13,21,NA,NA,NA
"8311",1607125,2016-07-12,5,272.36578046547,4,19.125,14,95,NA,NA,NA
"8312",1607135,2016-07-13,5,290.707275954792,6,16.375,6,63,NA,NA,NA
"8313",1607145,2016-07-14,5,247.413234215067,7,16.375,12,53,NA,NA,NA
"8314",1607155,2016-07-15,5,245.296127530325,7,17,16,61,NA,NA,NA
"8315",1607165,2016-07-16,5,341.719175136899,7,18,10,61,NA,NA,NA
"8316",1607175,2016-07-17,5,297.654915440869,7,17.25,9,61,NA,NA,NA
"8317",1607195,2016-07-19,5,302.794519563702,6,22.375,12,20,NA,NA,NA
"8318",1607205,2016-07-20,5,252.185377063924,0,26,9,NA,NA,NA,NA
"8319",1607215,2016-07-21,5,225.139755159581,3,25.875,8,NA,NA,NA,NA
"8320",1607225,2016-07-22,5,244.492833798335,3,26,6,21,NA,NA,NA
"8321",1607235,2016-07-23,5,305.545406478361,3,25.375,9,NA,NA,NA,NA
"8322",1607245,2016-07-24,5,301.446918150668,0,25.25,10,NA,NA,NA,NA
"8323",1607255,2016-07-25,5,270.80285258066,4,25.375,7,95,NA,NA,"Sommerferien"
"8324",1607265,2016-07-26,5,347.147613190373,3,21.875,9,20,NA,NA,"Sommerferien"
"8325",1607275,2016-07-27,5,274.036919172474,4,21.375,6,NA,NA,NA,"Sommerferien"
"8326",1607285,2016-07-28,5,319.552065942429,4,21.25,7,20,NA,NA,"Sommerferien"
"8327",1607295,2016-07-29,5,306.176262585225,6,21,10,65,NA,NA,"Sommerferien"
"8328",1607305,2016-07-30,5,271.144111868921,4,19.625,10,65,NA,NA,"Sommerferien"
"8329",1607315,2016-07-31,5,339.536726625866,7,17.375,6,61,NA,NA,"Sommerferien"
"8330",1608015,2016-08-01,5,334.375655815544,3,18.5,14,61,NA,NA,"Sommerferien"
"8331",1608025,2016-08-02,5,291.774754004698,4,19.75,7,20,NA,NA,"Sommerferien"
"8332",1608035,2016-08-03,5,303.690015208262,7,19.375,9,61,NA,NA,"Sommerferien"
"8333",1608045,2016-08-04,5,266.889484301861,6,20.375,11,61,NA,NA,"Sommerferien"
"8334",1608055,2016-08-05,5,300.234944047573,4,20.5,15,21,NA,NA,"Sommerferien"
"8335",1608065,2016-08-06,5,352.396772595034,5,17.5,14,95,NA,NA,"Sommerferien"
"8336",1608075,2016-08-07,5,388.395780108233,6,21.125,13,21,NA,NA,"Sommerferien"
"8337",1608085,2016-08-08,5,376.108331144121,5,19,18,21,NA,NA,"Sommerferien"
"8338",1608095,2016-08-09,5,323.201034184973,5,15.375,18,21,NA,NA,"Sommerferien"
"8339",1608105,2016-08-10,5,406.182788802522,4,14.5,15,95,NA,NA,"Sommerferien"
"8340",1608115,2016-08-11,5,434.053480046566,7,13.875,9,61,NA,NA,"Sommerferien"
"8341",1608125,2016-08-12,5,360.020079003047,7,18.25,12,61,NA,NA,"Sommerferien"
"8342",1608135,2016-08-13,5,456.299833761621,7,18.125,12,61,NA,NA,"Sommerferien"
"8343",1608165,2016-08-16,5,307.344475192462,2,19.375,10,NA,NA,NA,"Sommerferien"
"8344",1608175,2016-08-17,5,274.043112966598,0,19.571428,8,NA,NA,NA,"Sommerferien"
"8345",1608185,2016-08-18,5,256.02662776997,3,18.25,9,NA,NA,NA,"Sommerferien"
"8346",1608195,2016-08-19,5,323.819837083835,3,20.375,8,NA,NA,NA,"Sommerferien"
"8347",1608205,2016-08-20,5,381.564647503155,7,20.25,9,61,NA,NA,"Sommerferien"
"8348",1608215,2016-08-21,5,376.667002956842,4,19.875,9,21,NA,NA,"Sommerferien"
"8349",1608225,2016-08-22,5,227.851783425876,7,18.375,10,65,NA,NA,"Sommerferien"
"8350",1608235,2016-08-23,5,259.918385195652,6,21.75,8,NA,NA,NA,"Sommerferien"
"8351",1608245,2016-08-24,5,294.57976527934,0,25.375,6,NA,NA,NA,"Sommerferien"
"8352",1608255,2016-08-25,5,246.372730541868,0,28.375,6,NA,NA,NA,"Sommerferien"
"8353",1608265,2016-08-26,5,298.47149111382,0,27.75,13,NA,NA,NA,"Sommerferien"
"8354",1608275,2016-08-27,5,431.883448160865,0,20.375,8,NA,NA,NA,"Sommerferien"
"8355",1608285,2016-08-28,5,343.403459471737,4,21.875,12,63,NA,NA,"Sommerferien"
"8356",1608295,2016-08-29,5,250.800146184405,3,18.5,15,21,NA,NA,"Sommerferien"
"8357",1608305,2016-08-30,5,273.453181024855,2,20.25,12,NA,NA,NA,"Sommerferien"
"8358",1608315,2016-08-31,5,269.080065666109,0,23.125,6,NA,NA,NA,"Sommerferien"
"8359",1609015,2016-09-01,5,280.656910658055,5,20.25,13,21,NA,NA,"Sommerferien"
